Site	Dates	Flow
390132121015201	2017-12-11	700
390132121015201	2017-12-12	699
390132121015201	2017-12-13	700
390132121015201	2017-12-14	699
390132121015201	2017-12-15	699
390132121015201	2017-12-16	698
390132121015201	2017-12-17	697
390132121015201	2017-12-18	698
390132121015201	2017-12-19	698
390132121015201	2017-12-20	698
390132121015201	2017-12-21	695
390132121015201	2017-12-22	693
390132121015201	2017-12-23	689
390132121015201	2017-12-24	688
390132121015201	2017-12-25	686
390132121015201	2017-12-26	690
390132121015201	2017-12-27	598
390132121015201	2017-12-28	527
390132121015201	2017-12-29	519
390132121015201	2017-12-30	518
390132121015201	2017-12-31	517
390132121015201	2018-01-01	515
390132121015201	2018-01-02	519
390132121015201	2018-01-03	423
390132121015201	2018-01-04	316
390132121015201	2018-01-05	324
390132121015201	2018-01-06	326
390132121015201	2018-01-07	326
390132121015201	2018-01-08	328
390132121015201	2018-01-09	336
390132121015201	2018-01-10	324
390132121015201	2018-01-11	324
390132121015201	2018-01-12	455
390132121015201	2018-01-13	550
390132121015201	2018-01-14	548
390132121015201	2018-01-15	547
390132121015201	2018-01-16	549
390132121015201	2018-01-17	549
390132121015201	2018-01-18	640
390132121015201	2018-01-19	699
390132121015201	2018-01-20	697
390132121015201	2018-01-21	697
390132121015201	2018-01-22	698
390132121015201	2018-01-23	696
390132121015201	2018-01-24	699
390132121015201	2018-01-25	684
390132121015201	2018-01-26	700
390132121015201	2018-01-27	698
390132121015201	2018-01-28	698
390132121015201	2018-01-29	697
390132121015201	2018-01-30	695
390132121015201	2018-01-31	399
390132121015201	2018-02-01	87.0
390132121015201	2018-02-02	34.8
390132121015201	2018-02-03	34.7
390132121015201	2018-02-04	35.7
390132121015201	2018-02-05	35.6
390132121015201	2018-02-06	31.4
390132121015201	2018-02-07	29.1
390132121015201	2018-02-08	29.0
390132121015201	2018-02-09	29.2
390132121015201	2018-02-10	28.8
390132121015201	2018-02-11	29.2
390132121015201	2018-02-12	28.7
390132121015201	2018-02-13	25.0
390132121015201	2018-02-14	29.0
390132121015201	2018-02-15	30.0
390132121015201	2018-02-16	27.2
390132121015201	2018-02-17	27.2
390132121015201	2018-02-18	27.2
390132121015201	2018-02-19	27.2
390132121015201	2018-02-20	27.2
390132121015201	2018-02-21	27.2
390132121015201	2018-02-22	27.2
390132121015201	2018-02-23	27.2
390132121015201	2018-02-24	27.2
390132121015201	2018-02-25	27.2
390132121015201	2018-02-26	28.0
390132121015201	2018-02-27	28.2
390132121015201	2018-02-28	167
390132121015201	2018-03-01	689
390132121015201	2018-03-02	695
390132121015201	2018-03-03	692
390132121015201	2018-03-04	689
390132121015201	2018-03-05	575
390132121015201	2018-03-06	482
390132121015201	2018-03-07	281
390132121015201	2018-03-08	76.4
390132121015201	2018-03-09	75.9
390132121015201	2018-03-10	76.0
390132121015201	2018-03-11	76.0
390132121015201	2018-03-12	76.0
390132121015201	2018-03-13	91.7
390132121015201	2018-03-14	184
390132121015201	2018-03-15	892
390132121015201	2018-03-16	1411
390132121015201	2018-03-17	1092
390132121015201	2018-03-18	851
390132121015201	2018-03-19	747
390132121015201	2018-03-20	709
390132121015201	2018-03-21	1764
390132121015201	2018-03-22	8116
390132121015201	2018-03-23	4233
390132121015201	2018-03-24	2124
390132121015201	2018-03-25	1690
390132121015201	2018-03-26	1457
390132121015201	2018-03-27	1302
390132121015201	2018-03-28	1120
390132121015201	2018-03-29	1028
390132121015201	2018-03-30	964
390132121015201	2018-03-31	920
390132121015201	2018-04-01	900
390132121015201	2018-04-02	900
390132121015201	2018-04-03	940
390132121015201	2018-04-04	1075
390132121015201	2018-04-05	1124
390132121015201	2018-04-06	1364
390132121015201	2018-04-07	3369
390132121015201	2018-04-08	2178
390132121015201	2018-04-09	1128
390132121015201	2018-04-10	955
390132121015201	2018-04-11	848
390132121015201	2018-04-12	808
390132121015201	2018-04-13	758
390132121015201	2018-04-14	743
390132121015201	2018-04-15	740
390132121015201	2018-04-16	697
390132121015201	2018-04-17	817
390132121015201	2018-04-18	857
390132121015201	2018-04-19	810
390132121015201	2018-04-20	748
390132121015201	2018-04-21	624
390132121015201	2018-04-22	502
390132121015201	2018-04-23	474
390132121015201	2018-04-24	497
390132121015201	2018-04-25	592
390132121015201	2018-04-26	596
390132121015201	2018-04-27	605
390132121015201	2018-04-28	589
390132121015201	2018-04-29	500
390132121015201	2018-04-30	563
390132121015201	2018-05-01	711
390132121015201	2018-05-02	582
390132121015201	2018-05-03	564
390132121015201	2018-05-04	560
390132121015201	2018-05-05	551
390132121015201	2018-05-06	534
390132121015201	2018-05-07	516
390132121015201	2018-05-08	495
390132121015201	2018-05-09	498
390132121015201	2018-05-10	507
390132121015201	2018-05-11	495
390132121015201	2018-05-12	484
390132121015201	2018-05-13	472
390132121015201	2018-05-14	467
390132121015201	2018-05-15	467
390132121015201	2018-05-16	454
390132121015201	2018-05-17	446
390132121015201	2018-05-18	446
390132121015201	2018-05-19	445
390132121015201	2018-05-20	446
390132121015201	2018-05-21	423
390132121015201	2018-05-22	421
390132121015201	2018-05-23	429
390132121015201	2018-05-24	429
390132121015201	2018-05-25	430
390132121015201	2018-05-26	432
390132121015201	2018-05-27	429
390132121015201	2018-05-28	428
390132121015201	2018-05-29	428
390132121015201	2018-05-30	430
390132121015201	2018-05-31	429
390132121015201	2018-06-01	429
390132121015201	2018-06-02	427
390132121015201	2018-06-03	426
390132121015201	2018-06-04	431
390132121015201	2018-06-05	446
390132121015201	2018-06-06	318
390132121015201	2018-06-07	107
390132121015201	2018-06-08	108
390132121015201	2018-06-09	111
390132121015201	2018-06-10	112
390132121015201	2018-06-11	112
390132121015201	2018-06-12	112
390132121015201	2018-06-13	116
390132121015201	2018-06-14	120
390132121015201	2018-06-15	125
390132121015201	2018-06-16	130
390132121015201	2018-06-17	130
390132121015201	2018-06-18	131
390132121015201	2018-06-19	131
390132121015201	2018-06-20	129
390132121015201	2018-06-21	125
390132121015201	2018-06-22	125
390132121015201	2018-06-23	125
390132121015201	2018-06-24	124
390132121015201	2018-06-25	125
390132121015201	2018-06-26	125
390132121015201	2018-06-27	125
390132121015201	2018-06-28	126
390132121015201	2018-06-29	125
390132121015201	2018-06-30	125
390132121015201	2018-07-01	125
390132121015201	2018-07-02	125
390132121015201	2018-07-03	128
390132121015201	2018-07-04	131
390132121015201	2018-07-05	132
390132121015201	2018-07-06	133
390132121015201	2018-07-07	133
390132121015201	2018-07-08	133
390132121015201	2018-07-09	133
390132121015201	2018-07-10	133
390132121015201	2018-07-11	199
390132121015201	2018-07-12	251
390132121015201	2018-07-13	250
390132121015201	2018-07-14	250
390132121015201	2018-07-15	250
390132121015201	2018-07-16	249
390132121015201	2018-07-17	249
390132121015201	2018-07-18	254
390132121015201	2018-07-19	258
390132121015201	2018-07-20	257
390132121015201	2018-07-21	258
390132121015201	2018-07-22	258
390132121015201	2018-07-23	258
390132121015201	2018-07-24	258
390132121015201	2018-07-25	258
390132121015201	2018-07-26	258
390132121015201	2018-07-27	310
390132121015201	2018-07-28	346
390132121015201	2018-07-29	346
390132121015201	2018-07-30	347
390132121015201	2018-07-31	347
390132121015201	2018-08-01	347
390132121015201	2018-08-02	346
390132121015201	2018-08-03	346
390132121015201	2018-08-04	345
390132121015201	2018-08-05	344
390132121015201	2018-08-06	344
390132121015201	2018-08-07	343
390132121015201	2018-08-08	295
390132121015201	2018-08-09	268
390132121015201	2018-08-10	268
390132121015201	2018-08-11	268
390132121015201	2018-08-12	266
390132121015201	2018-08-13	265
390132121015201	2018-08-14	264
390132121015201	2018-08-15	183
390132121015201	2018-08-16	127
390132121015201	2018-08-17	127
390132121015201	2018-08-18	127
390132121015201	2018-08-19	127
390132121015201	2018-08-20	127
390132121015201	2018-08-21	127
390132121015201	2018-08-22	129
390132121015201	2018-08-23	129
390132121015201	2018-08-24	129
390132121015201	2018-08-25	129
390132121015201	2018-08-26	129
390132121015201	2018-08-27	129
390132121015201	2018-08-28	126
390132121015201	2018-08-29	124
390132121015201	2018-08-30	128
390132121015201	2018-08-31	137
390132121015201	2018-09-01	137
390132121015201	2018-09-02	137
390132121015201	2018-09-03	137
390132121015201	2018-09-04	136
390132121015201	2018-09-05	123
390132121015201	2018-09-06	113
390132121015201	2018-09-07	114
390132121015201	2018-09-08	114
390132121015201	2018-09-09	113
390132121015201	2018-09-10	114
390132121015201	2018-09-11	114
390132121015201	2018-09-12	113
390132121015201	2018-09-13	113
390132121015201	2018-09-14	113
390132121015201	2018-09-15	113
390132121015201	2018-09-16	113
390132121015201	2018-09-17	112
390132121015201	2018-09-18	93.7
390132121015201	2018-09-19	75.4
390132121015201	2018-09-20	88.2
390132121015201	2018-09-21	82.7
390132121015201	2018-09-22	82.6
390132121015201	2018-09-23	82.8
390132121015201	2018-09-24	82.6
390132121015201	2018-09-25	82.7
390132121015201	2018-09-26	82.6
390132121015201	2018-09-27	82.5
390132121015201	2018-09-28	82.5
390132121015201	2018-09-29	82.6
390132121015201	2018-09-30	82.5
