Site	Dates	Flow
390035121033201	2018-01-18	539
390035121033201	2018-01-19	753
390035121033201	2018-01-20	734
390035121033201	2018-01-21	720
390035121033201	2018-01-22	740
390035121033201	2018-01-23	720
390035121033201	2018-01-24	732
390035121033201	2018-01-25	842
390035121033201	2018-01-26	789
390035121033201	2018-01-27	756
390035121033201	2018-01-28	735
390035121033201	2018-01-29	718
390035121033201	2018-01-30	708
390035121033201	2018-01-31	498
390035121033201	2018-02-01	197
390035121033201	2018-02-02	97.9
390035121033201	2018-02-03	119
390035121033201	2018-02-04	128
390035121033201	2018-02-05	127
390035121033201	2018-02-06	121
390035121033201	2018-02-07	62.7
390035121033201	2018-02-08	10.4
390035121033201	2018-02-09	10.3
390035121033201	2018-02-10	10.3
390035121033201	2018-02-11	10.2
390035121033201	2018-02-12	10.1
390035121033201	2018-02-13	10.0
390035121033201	2018-02-14	10.0
390035121033201	2018-02-15	10.0
390035121033201	2018-02-16	10.0
390035121033201	2018-02-17	10.0
390035121033201	2018-02-18	10.0
390035121033201	2018-02-19	10.0
390035121033201	2018-02-20	10.0
390035121033201	2018-02-21	10.0
390035121033201	2018-02-22	5.0
390035121033201	2018-02-23	5.0
390035121033201	2018-02-24	5.0
390035121033201	2018-02-25	5.0
390035121033201	2018-02-26	5.0
390035121033201	2018-02-27	5.0
390035121033201	2018-02-28	118
390035121033201	2018-03-01	668
390035121033201	2018-03-02	876
390035121033201	2018-03-03	825
390035121033201	2018-03-04	767
390035121033201	2018-03-05	600
390035121033201	2018-03-06	517
390035121033201	2018-03-07	437
390035121033201	2018-03-08	112
390035121033201	2018-03-09	111
390035121033201	2018-03-10	111
390035121033201	2018-03-11	111
390035121033201	2018-03-12	5.0
390035121033201	2018-03-13	43.5
390035121033201	2018-03-14	697
390035121033201	2018-03-15	851
390035121033201	2018-03-16	2203
390035121033201	2018-03-17	1749
390035121033201	2018-03-18	1038
390035121033201	2018-03-19	858
390035121033201	2018-03-20	763
390035121033201	2018-03-21	1472
390035121033201	2018-03-22	7258
390035121033201	2018-03-23	5205
390035121033201	2018-03-24	2988
390035121033201	2018-03-25	2321
390035121033201	2018-03-26	1924
390035121033201	2018-03-27	1578
390035121033201	2018-03-28	1244
390035121033201	2018-03-29	1041
390035121033201	2018-03-30	956
390035121033201	2018-03-31	921
390035121033201	2018-04-01	911
390035121033201	2018-04-02	938
390035121033201	2018-04-03	890
390035121033201	2018-04-04	981
390035121033201	2018-04-05	1091
390035121033201	2018-04-06	1573
390035121033201	2018-04-07	4386
390035121033201	2018-04-08	3254
390035121033201	2018-04-09	1561
390035121033201	2018-04-10	1004
390035121033201	2018-04-11	948
390035121033201	2018-04-12	854
390035121033201	2018-04-13	740
390035121033201	2018-04-14	701
390035121033201	2018-04-15	700
390035121033201	2018-04-16	699
390035121033201	2018-04-17	710
390035121033201	2018-04-18	815
390035121033201	2018-04-19	765
390035121033201	2018-04-20	561
390035121033201	2018-04-21	661
390035121033201	2018-04-22	480
390035121033201	2018-04-23	438
390035121033201	2018-04-24	432
390035121033201	2018-04-25	471
390035121033201	2018-04-26	492
390035121033201	2018-04-27	516
390035121033201	2018-04-28	521
390035121033201	2018-04-29	504
390035121033201	2018-04-30	420
390035121033201	2018-05-01	515
390035121033201	2018-05-02	564
390035121033201	2018-05-03	460
390035121033201	2018-05-04	488
390035121033201	2018-05-05	533
390035121033201	2018-05-06	477
390035121033201	2018-05-07	498
390035121033201	2018-05-08	437
390035121033201	2018-05-09	322
390035121033201	2018-05-10	379
390035121033201	2018-05-11	412
390035121033201	2018-05-12	406
390035121033201	2018-05-13	353
390035121033201	2018-05-14	400
390035121033201	2018-05-15	411
390035121033201	2018-05-16	444
390035121033201	2018-05-17	429
390035121033201	2018-05-18	413
390035121033201	2018-05-19	366
390035121033201	2018-05-20	329
390035121033201	2018-05-21	292
390035121033201	2018-05-22	359
390035121033201	2018-05-23	333
390035121033201	2018-05-24	233
390035121033201	2018-05-25	238
390035121033201	2018-05-26	235
390035121033201	2018-05-27	378
390035121033201	2018-05-28	354
390035121033201	2018-05-29	259
390035121033201	2018-05-30	361
390035121033201	2018-05-31	362
390035121033201	2018-06-01	382
390035121033201	2018-06-02	374
390035121033201	2018-06-03	340
390035121033201	2018-06-04	230
390035121033201	2018-06-05	225
390035121033201	2018-06-06	135
390035121033201	2018-06-07	115
390035121033201	2018-06-08	5.1
390035121033201	2018-06-09	5.2
390035121033201	2018-06-10	5.2
390035121033201	2018-06-11	5.3
390035121033201	2018-06-12	5.3
390035121033201	2018-06-13	5.4
390035121033201	2018-06-14	5.4
390035121033201	2018-06-15	5.5
390035121033201	2018-06-16	5.5
390035121033201	2018-06-17	5.5
390035121033201	2018-06-18	5.5
390035121033201	2018-06-19	5.5
390035121033201	2018-06-20	5.5
390035121033201	2018-06-21	5.5
390035121033201	2018-06-22	5.5
390035121033201	2018-06-23	5.5
390035121033201	2018-06-24	5.5
390035121033201	2018-06-25	5.5
390035121033201	2018-06-26	5.5
390035121033201	2018-06-27	5.5
390035121033201	2018-06-28	5.5
390035121033201	2018-06-29	5.5
390035121033201	2018-06-30	5.5
390035121033201	2018-07-01	5.5
390035121033201	2018-07-02	5.5
390035121033201	2018-07-03	5.5
390035121033201	2018-07-04	5.5
390035121033201	2018-07-05	5.5
390035121033201	2018-07-06	5.5
390035121033201	2018-07-07	5.5
390035121033201	2018-07-08	5.5
390035121033201	2018-07-09	5.5
390035121033201	2018-07-10	5.4
390035121033201	2018-07-11	49.4
390035121033201	2018-07-12	115
390035121033201	2018-07-13	115
390035121033201	2018-07-14	115
390035121033201	2018-07-15	115
390035121033201	2018-07-16	115
390035121033201	2018-07-17	115
390035121033201	2018-07-18	115
390035121033201	2018-07-19	115
390035121033201	2018-07-20	109
390035121033201	2018-07-21	109
390035121033201	2018-07-22	110
390035121033201	2018-07-23	110
390035121033201	2018-07-24	108
390035121033201	2018-07-25	116
390035121033201	2018-07-26	116
390035121033201	2018-07-27	116
390035121033201	2018-07-28	116
390035121033201	2018-07-29	115
390035121033201	2018-07-30	150
390035121033201	2018-07-31	184
390035121033201	2018-08-01	296
390035121033201	2018-08-02	227
390035121033201	2018-08-03	226
390035121033201	2018-08-04	226
390035121033201	2018-08-05	226
390035121033201	2018-08-06	226
390035121033201	2018-08-07	226
390035121033201	2018-08-08	226
390035121033201	2018-08-09	116
390035121033201	2018-08-10	116
390035121033201	2018-08-11	116
390035121033201	2018-08-12	116
390035121033201	2018-08-13	116
390035121033201	2018-08-14	116
390035121033201	2018-08-15	5.5
390035121033201	2018-08-16	5.5
390035121033201	2018-08-17	5.5
390035121033201	2018-08-18	5.5
390035121033201	2018-08-19	5.5
390035121033201	2018-08-20	5.5
390035121033201	2018-08-21	5.5
390035121033201	2018-08-22	5.5
390035121033201	2018-08-23	5.5
390035121033201	2018-08-24	5.5
390035121033201	2018-08-25	5.5
390035121033201	2018-08-26	5.5
390035121033201	2018-08-27	5.5
390035121033201	2018-08-28	5.5
390035121033201	2018-08-29	5.5
390035121033201	2018-08-30	5.5
390035121033201	2018-08-31	5.5
390035121033201	2018-09-01	5.5
390035121033201	2018-09-02	5.5
390035121033201	2018-09-03	5.5
390035121033201	2018-09-04	5.5
390035121033201	2018-09-05	5.5
390035121033201	2018-09-06	5.5
390035121033201	2018-09-07	5.5
390035121033201	2018-09-08	5.5
390035121033201	2018-09-09	5.5
390035121033201	2018-09-10	5.5
390035121033201	2018-09-11	116
390035121033201	2018-09-12	116
390035121033201	2018-09-13	5.5
390035121033201	2018-09-14	5.5
390035121033201	2018-09-15	5.5
390035121033201	2018-09-16	5.4
390035121033201	2018-09-17	5.4
390035121033201	2018-09-18	5.4
390035121033201	2018-09-19	5.3
390035121033201	2018-09-20	5.3
390035121033201	2018-09-21	5.2
390035121033201	2018-09-22	5.2
390035121033201	2018-09-23	5.2
390035121033201	2018-09-24	5.1
390035121033201	2018-09-25	5.1
390035121033201	2018-09-26	5.1
390035121033201	2018-09-27	5.0
390035121033201	2018-09-28	5.0
390035121033201	2018-09-29	5.0
390035121033201	2018-09-30	5.0
