"","Date","Flow","Flux","Std.Err","SEP","L90","U90"
"1",2017-10-01,75.7,212.676916719968,113.022402023103,290.639260206316,20.397283431912,773.321777195269
"2",2017-10-02,75.4,210.973413963202,112.29597026212,288.380893541472,20.2252375147657,767.215090425352
"3",2017-10-03,75,208.712671394318,111.330231352923,285.38327551187,19.9969842317988,759.110139173419
"4",2017-10-04,75.1,209.276721827097,111.571361930607,286.131229453755,20.0539252651261,761.132380468884
"5",2017-10-05,74.8,207.586841129231,110.84857891966,283.890268992576,19.8833467561448,755.073650272601
"6",2017-10-06,75.9,213.816368498545,113.507701955412,292.149672230577,20.5123882666536,777.406220706156
"7",2017-10-07,80.4,240.253659945526,124.639841882647,327.155707645793,23.1883953885973,872.121251075376
"8",2017-10-08,80.1,238.443564710584,123.88507490178,324.761136176727,23.0048653653465,865.639310730039
"9",2017-10-09,80.4,240.253659945526,124.639841882647,327.155707645793,23.1883953885973,872.121251075376
"10",2017-10-10,83.8,261.242901141073,133.318935522371,354.900950709429,25.3195658980517,947.254843996485
"11",2017-10-11,86.2,276.583807641062,139.582988380999,375.156699727513,26.8804896905296,1002.13846335874
"12",2017-10-12,83.8,261.242901141073,133.318935522371,354.900950709429,25.3195658980517,947.254843996485
"13",2017-10-13,83.1,256.850278279431,131.513325269388,349.097570445087,24.8731117452451,931.535125599231
"14",2017-10-14,85.4,271.421931721248,137.482368931866,368.343133432673,26.3549835822673,983.674093365012
"15",2017-10-15,109,443.906735630351,204.661391283296,595.179298136958,44.0345324283035,1599.52924646447
"16",2017-10-16,108,435.751756267547,201.598366273232,584.485270899551,43.1942662628465,1570.45345696292
"17",2017-10-17,111,460.440595579972,210.84436931178,616.85384697539,45.7391591628911,1658.46946818176
"18",2017-10-18,94.4,332.270378027632,161.835140616617,448.545541428063,32.5661865730437,1201.17624963083
"19",2017-10-19,87.5,285.074691905374,143.023292608349,386.360171230004,27.7455181951459,1032.50510174989
"20",2017-10-20,87.7,286.392278894631,143.555509737579,388.098220498943,27.8798168126866,1037.21666439255
"21",2017-10-21,86.8,280.486859415617,141.166702893936,380.307316867882,27.2780291672955,1016.09814728819
"22",2017-10-22,86.2,276.583807641062,139.582988380999,375.156699727513,26.8804896905296,1002.13846335874
"23",2017-10-23,87.4,284.417027935983,142.757477731482,385.492590204977,27.6784905967114,1030.15329700605
"24",2017-10-24,87.6,285.73310890187,143.289303291718,387.22871467338,27.8126269349526,1034.85955758062
"25",2017-10-25,88,288.374306542123,144.355303212678,390.712511907426,28.081873238935,1044.30388965958
"26",2017-10-26,88.4,291.02755014889,145.424432548811,394.211704945737,28.3524175284866,1053.79063068164
"27",2017-10-27,88.8,293.692837748295,146.496688556981,397.72629148246,28.6242595813383,1063.31977389793
"28",2017-10-28,89.6,299.059537029062,148.650569839731,404.801635853973,29.1718360825329,1082.50523995867
"29",2017-10-29,89.9,301.084464367865,149.461492609254,407.470758421068,29.378514991598,1089.74349905472
"30",2017-10-30,90.2,303.116162288585,150.274168566261,410.148534993225,29.5859234184227,1097.00559519011
"31",2017-10-31,202,1524.73126591089,572.933452855557,2003.33182789016,156.734830674071,5440.58517050166
"32",2017-11-01,621,13905.6001938869,4799.93742631102,18153.4139868791,1445.60336779878,49463.0696843067
"33",2017-11-02,853,25756.878549868,9475.95020944021,33784.4051112196,2655.56033066342,91830.5080431739
"34",2017-11-03,850,25581.7791820728,9403.25170646641,33552.4120251143,2637.82709680706,91203.1560440739
"35",2017-11-04,664,15841.1393308959,5526.42592709656,20695.7245130654,1644.66003702057,56368.5493037948
"36",2017-11-05,271,2730.95936631333,959.102123288434,3569.5784702983,283.296973774566,9720.01676673766
"37",2017-11-06,52.6,101.493253474031,62.5926998016439,142.288206912938,9.3006830366935,373.480497640309
"38",2017-11-07,41.7,63.1498043500545,42.9142730819231,90.348848175641,5.57995337222063,234.559031966154
"39",2017-11-08,41.7,63.1498043500545,42.9142730819231,90.348848175641,5.57995337222063,234.559031966154
"40",2017-11-09,42.4,65.3392632954384,44.092524441398,93.3346529497252,5.78974271244317,242.517833073758
"41",2017-11-10,67.3,167.555914398886,93.3782005593087,230.69804491894,15.8575493278105,611.40747276334
"42",2017-11-11,87.3,283.760117024532,142.491858705306,384.625971634483,27.6115441430899,1027.80414345477
"43",2017-11-12,126,593.93739850895,259.628649851363,791.56493812683,59.5447550054658,2133.96432129825
"44",2017-11-13,444,7219.35090455334,2425.84173423156,9407.41189887853,752.922836477674,25656.6473183989
"45",2017-11-14,569,11726.1788308687,4001.97009597796,15296.2204936611,1220.70923753886,41694.7288420218
"46",2017-11-15,415,6323.62593013913,2125.27861963587,8240.31585515626,659.490527711615,22473.4994407068
"47",2017-11-16,1900,119987.318219596,57527.5303416544,161648.566567658,11802.2112709392,433342.450993406
"48",2017-11-17,1599,86315.5086745148,38780.9636364663,115384.8220426,8607.49043952611,310575.549133055
"49",2017-11-18,797,22581.902038913,8173.25559724911,29582.4216359733,2333.38577491893,80461.166705428
"50",2017-11-19,712,18143.1175950409,6410.80517826041,23724.9926142838,1880.62314321537,64588.8669938422
"51",2017-11-20,700,17553.703055637,6182.33677539322,22948.7896774077,1820.2837748744,62483.3273097255
"52",2017-11-21,697,17407.7967649049,6125.99252703401,22756.704635171,1805.33888472548,61962.1916727845
"53",2017-11-22,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"54",2017-11-23,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"55",2017-11-24,697,17407.7967649049,6125.99252703401,22756.704635171,1805.33888472548,61962.1916727845
"56",2017-11-25,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"57",2017-11-26,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"58",2017-11-27,704,17749.1457420393,6257.94261651915,23206.1263999668,1840.29745493851,63181.4420882763
"59",2017-11-28,702,17651.2957249241,6220.0710357408,23077.2832979782,1830.27817053661,62831.9180404749
"60",2017-11-29,703,17700.1885703093,6238.98965156376,23141.6611669571,1835.28470269956,63006.5634137093
"61",2017-11-30,703,17700.1885703093,6238.98965156376,23141.6611669571,1835.28470269956,63006.5634137093
"62",2017-12-01,704,17749.1457420393,6257.94261651915,23206.1263999668,1840.29745493851,63181.4420882763
"63",2017-12-02,704,17749.1457420393,6257.94261651915,23206.1263999668,1840.29745493851,63181.4420882763
"64",2017-12-03,706,17847.2530221557,6295.95166976586,23335.3189328498,1850.34161122042,63531.8992298993
"65",2017-12-04,713,18192.6532283831,6430.06813680655,23790.2438409493,1885.69178157906,64765.8441297431
"66",2017-12-05,729,18993.9503025371,6742.9852923353,24846.1322711402,1967.63165796761,67629.1509308722
"67",2017-12-06,712,18143.1175950409,6410.80517826041,23724.9926142838,1880.62314321537,64588.8669938422
"68",2017-12-07,704,17749.1457420393,6257.94261651915,23206.1263999668,1840.29745493851,63181.4420882763
"69",2017-12-08,705,17798.1672295168,6276.92994959849,23270.6789906973,1845.31642514698,63356.5540362899
"70",2017-12-09,702,17651.2957249241,6220.0710357408,23077.2832979782,1830.27817053661,62831.9180404749
"71",2017-12-10,701,17602.467216493,6201.18675003238,23012.992799351,1825.27786055809,62657.5059964947
"72",2017-12-11,700,17553.703055637,6182.33677539322,22948.7896774077,1820.2837748744,62483.3273097255
"73",2017-12-12,699,17505.0032529887,6163.52109275119,22884.6739384917,1815.29591559787,62309.3820081594
"74",2017-12-13,700,17553.703055637,6182.33677539322,22948.7896774077,1820.2837748744,62483.3273097255
"75",2017-12-14,699,17505.0032529887,6163.52109275119,22884.6739384917,1815.29591559787,62309.3820081594
"76",2017-12-15,699,17505.0032529887,6163.52109275119,22884.6739384917,1815.29591559787,62309.3820081594
"77",2017-12-16,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"78",2017-12-17,697,17407.7967649049,6125.99252703401,22756.704635171,1805.33888472548,61962.1916727845
"79",2017-12-18,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"80",2017-12-19,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"81",2017-12-20,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"82",2017-12-21,695,17310.8478375396,6088.60089975914,22629.0849403603,1795.40678487894,61615.9352150228
"83",2017-12-22,693,17214.1565563804,6051.34605736741,22501.8149052115,1785.49963302782,61270.6128601003
"84",2017-12-23,689,17021.5472755854,5977.24611079292,22248.3240194166,1765.76024134864,60582.7713625627
"85",2017-12-24,688,16973.5561183701,5958.80637354084,22185.1699156866,1760.84101252897,60411.3951559715
"86",2017-12-25,686,16877.7672749088,5922.02906258491,22059.1240948065,1751.02131275567,60069.3439429907
"87",2017-12-26,690,17069.6029087518,5995.71992844085,22311.5655766965,1770.68571994148,60754.3812646415
"88",2017-12-27,598,12919.7695258982,4436.27045803865,16860.2704212853,1343.97731290349,45948.1963024016
"89",2017-12-28,527,10095.8172401572,3419.8355236812,13162.7895823268,1051.92291890886,35888.7182134523
"90",2017-12-29,519,9798.52320564727,3315.11115624996,12774.1379007119,1021.09253885403,34830.5019870934
"91",2017-12-30,518,9761.66059915284,3302.15727846054,12725.9557200064,1017.26861941489,34699.3007078775
"92",2017-12-31,517,9724.86451429511,3289.23368692439,12677.8622979286,1013.45134802173,34568.3386045989
"93",2018-01-01,515,9651.47196292657,3263.47726076008,12581.9417657028,1005.83675957892,34307.132071256
"94",2018-01-02,519,9798.52320564727,3315.11115624996,12774.1379007119,1021.09253885403,34830.5019870934
"95",2018-01-03,423,6565.02587054382,2205.85811239845,8554.74185032717,684.68600989636,23331.2195363797
"96",2018-01-04,316,3699.12091195198,1268.29320233047,4826.85111609141,384.869361812079,13154.9900787354
"97",2018-01-05,324,3886.06422496588,1328.29975424364,5069.71378150295,404.46925967688,13818.3768681285
"98",2018-01-06,326,3933.49590237441,1343.54544444396,5131.3393201431,409.441381111068,13986.7006336673
"99",2018-01-07,326,3933.49590237441,1343.54544444396,5131.3393201431,409.441381111068,13986.7006336673
"100",2018-01-08,328,3981.20562465988,1358.88930406379,5193.32857768475,414.442308682148,14156.0143862189
"101",2018-01-09,336,4174.82204343362,1421.25189600433,5444.92052873381,434.733557727613,14843.1609580308
"102",2018-01-10,324,3886.06422496588,1328.29975424364,5069.71378150295,404.46925967688,13818.3768681285
"103",2018-01-11,324,3886.06422496588,1328.29975424364,5069.71378150295,404.46925967688,13818.3768681285
"104",2018-01-12,455,7573.99281119765,2546.03136632026,9869.80352966617,789.872346542508,26917.3513506826
"105",2018-01-13,550,10974.1867326977,3731.84023312284,14311.761499291,1142.91768978408,39016.1773176914
"106",2018-01-14,548,10896.4163420238,3704.06100061156,14209.9913251276,1134.866741314,38739.2193512546
"107",2018-01-15,547,10857.6303345336,3690.2179415776,14159.2389792233,1130.85112513234,38601.0975190683
"108",2018-01-16,549,10935.2684790107,3717.9350897422,14260.8321679664,1138.88893035228,38877.5792956645
"109",2018-01-17,549,10935.2684790107,3717.9350897422,14260.8321679664,1138.88893035228,38877.5792956645
"110",2018-01-18,640,14746.0183491747,5113.39061886244,19256.7480391775,1532.11010166111,52460.7289050918
"111",2018-01-19,699,17505.0032529887,6163.52109275119,22884.6739384917,1815.29591559787,62309.3820081594
"112",2018-01-20,697,17407.7967649049,6125.99252703401,22756.704635171,1805.33888472548,61962.1916727845
"113",2018-01-21,697,17407.7967649049,6125.99252703401,22756.704635171,1805.33888472548,61962.1916727845
"114",2018-01-22,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"115",2018-01-23,696,17359.2901007939,6107.27960567844,22692.8510835091,1800.36971736412,61788.946695139
"116",2018-01-24,699,17505.0032529887,6163.52109275119,22884.6739384917,1815.29591559787,62309.3820081594
"117",2018-01-25,684,16782.2364647209,5885.38784001448,21933.4281660329,1741.2266377347,59728.2278535417
"118",2018-01-26,700,17553.703055637,6182.33677539322,22948.7896774077,1820.2837748744,62483.3273097255
"119",2018-01-27,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"120",2018-01-28,698,17456.3678191925,6144.73968300691,22820.6455889576,1810.31428484281,62135.6701198245
"121",2018-01-29,697,17407.7967649049,6125.99252703401,22756.704635171,1805.33888472548,61962.1916727845
"122",2018-01-30,695,17310.8478375396,6088.60089975914,22629.0849403603,1795.40678487894,61615.9352150228
"123",2018-01-31,399,5853.89145576322,1969.36909260601,7628.71104526157,610.431149992337,20804.7881260355
"124",2018-02-01,87,281.793902946179,141.696177175492,382.031891012344,27.4111916854451,1020.77259101369
"125",2018-02-02,34.8,43.5751562198572,31.9627981586436,63.4935358232707,3.72544482167404,163.194916560315
"126",2018-02-03,34.7,43.3182663761109,31.8131664534139,63.1387612464869,3.70141005050884,162.255340585789
"127",2018-02-04,35.7,45.921628045611,33.3214212264032,66.7308227833023,3.94540417772356,171.7729236314
"128",2018-02-05,35.6,45.6578455868882,33.1694056235992,66.3671856593089,3.92064000385189,170.808984069787
"129",2018-02-06,31.4,35.2705435504691,27.0267051839362,51.9840801292743,2.95363255806553,132.768760928446
"130",2018-02-07,29.1,30.1546771350358,23.8686743780647,44.844916890445,2.48437880950338,113.962736630115
"131",2018-02-08,29,29.9414352811551,23.734769105556,44.5463685447449,2.46494064218752,113.177620735181
"132",2018-02-09,29.2,30.3686844812923,24.0028658980925,45.1444531305586,2.50389720160688,114.750564497109
"133",2018-02-10,28.8,29.5172479853871,23.4678189248196,43.9522357506576,2.42630491087233,111.615525138512
"134",2018-02-11,29.2,30.3686844812923,24.0028658980925,45.1444531305586,2.50389720160688,114.750564497109
"135",2018-02-12,28.7,29.3063025099165,23.3347748325597,43.6566514094561,2.40710731093128,110.838545574212
"136",2018-02-13,25,22.0392300700709,18.6181718257889,33.4151295350697,1.75297464582489,83.9975466354425
"137",2018-02-14,29,29.9414352811551,23.734769105556,44.5463685447449,2.46494064218752,113.177620735181
"138",2018-02-15,30,32.1083027882027,25.0866550383481,47.5763008491813,2.66293450342566,121.150809964922
"139",2018-02-16,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"140",2018-02-17,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"141",2018-02-18,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"142",2018-02-19,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"143",2018-02-20,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"144",2018-02-21,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"145",2018-02-22,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"146",2018-02-23,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"147",2018-02-24,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"148",2018-02-25,27.2,26.2339606334247,21.3738942511154,39.3414895575912,2.12875103387161,99.509358777987
"149",2018-02-26,28,27.8511150592339,22.4115500972665,41.6152310810907,2.27496735008564,105.475635293165
"150",2018-02-27,28.2,28.263056147702,22.6738808583685,42.1935524110537,2.31232123418372,106.994332802196
"151",2018-02-28,167,1043.65661924955,414.729971780953,1377.87493793226,106.379711713626,3732.72701903869
"152",2018-03-01,689,17021.5472755854,5977.24611079292,22248.3240194166,1765.76024134864,60582.7713625627
"153",2018-03-02,695,17310.8478375396,6088.60089975914,22629.0849403603,1795.40678487894,61615.9352150228
"154",2018-03-03,692,17165.9075598951,6032.76988239509,22438.3110260449,1780.5554179122,61098.3020417444
"155",2018-03-04,689,17021.5472755854,5977.24611079292,22248.3240194166,1765.76024134864,60582.7713625627
"156",2018-03-05,575,11968.5939199221,4089.63128025446,15613.7291728032,1245.76490391104,42558.4029442044
"157",2018-03-06,482,8479.01520785017,2855.78765327385,11050.5817236106,884.055133708707,30135.6321075132
"158",2018-03-07,281,2933.81950259977,1023.73894672645,3832.96270981799,304.586675979491,10439.6814240414
"159",2018-03-08,76.4,216.678237634706,114.724490108192,295.942619899071,20.8015766409647,787.663939616974
"160",2018-03-09,75.9,213.816368498545,113.507701955412,292.149672230577,20.5123882666536,777.406220706156
"161",2018-03-10,76,214.387229279076,113.750655342672,292.906328400765,20.5700629427712,779.452437833826
"162",2018-03-11,76,214.387229279076,113.750655342672,292.906328400765,20.5700629427712,779.452437833826
"163",2018-03-12,76,214.387229279076,113.750655342672,292.906328400765,20.5700629427712,779.452437833826
"164",2018-03-13,91.7,313.376181475344,154.363809123956,423.667194295856,30.6339049556459,1133.67353246142
"165",2018-03-14,184,1266.22104219976,488.538097915483,1667.36632448545,129.656701221458,4523.02970299378
"166",2018-03-15,892,28084.5593671214,10451.4313723566,36871.134032674,2890.92600503285,100173.793350086
"167",2018-03-16,1411,67928.4079557224,29173.8199992397,90361.8367722219,6832.57329349544,243840.903220429
"168",2018-03-17,1092,41504.5065080486,16369.0837254096,54758.6103221718,4235.59389501877,148395.521395146
"169",2018-03-18,851,25640.0827685147,9427.44763361527,33629.6565177061,2643.73224773488,91412.0438667493
"170",2018-03-19,747,19915.0081786793,7105.6799601886,26060.6898740506,2061.700387252,70921.5376047105
"171",2018-03-20,709,17994.8961253584,6353.22334203915,23529.762805017,1865.45444361429,64059.3340063207
"172",2018-03-21,1764,104134.986228861,48533.3155129321,139802.106165283,10306.4312438915,375461.903099152
"173",2018-03-22,8116,1836899.66570419,1607903.14975369,2816709.18887431,143114.848038849,7035083.99097169
"174",2018-03-23,4233,545980.670837114,362285.282768436,777023.507482716,48703.3713534257,2023069.09965658
"175",2018-03-24,2124,148358.085846152,74278.3113684769,201012.08336055,14446.5018573289,537262.33918208
"176",2018-03-25,1690,95950.4395161546,44004.1759105276,128567.937876554,9528.52408697134,345635.060121907
"177",2018-03-26,1457,72236.9253949557,31379.3675925276,96208.4895198866,7250.63096327842,259456.906352857
"178",2018-03-27,1302,58216.6195727902,24315.089021318,77223.4280958084,5884.99835098811,208692.919223771
"179",2018-03-28,1120,43579.0825382644,17323.6406190136,57536.593300689,4441.75775648328,155866.727203564
"180",2018-03-29,1028,36942.1501927291,14305.2634705227,48660.9043125581,3780.664502912,131980.078104282
"181",2018-03-30,964,32631.2131355731,12402.9305414788,42914.5393942048,3348.75774436483,116489.218159077
"182",2018-03-31,920,29814.3761126696,11186.9276037974,39168.2525325165,3065.40270864929,106378.329118186
"183",2018-04-01,900,28573.8006411964,10658.5564173303,37520.5506248156,2940.3099845513,101928.253084877
"184",2018-04-02,900,28573.8006411964,10658.5564173303,37520.5506248156,2940.3099845513,101928.253084877
"185",2018-04-03,940,31079.8568457692,11730.476202922,40850.4407105577,3192.81665217571,110919.588345582
"186",2018-04-04,1075,40268.2231738545,15804.9402291795,53104.6940608469,4112.53163977618,143945.27811779
"187",2018-04-05,1124,43879.3381613711,17462.5968497738,57938.91857968,4471.56094128594,156948.386893732
"188",2018-04-06,1364,63654.66946019,27015.8378094369,84573.120992226,6416.50347122062,228364.715468328
"189",2018-04-07,3369,355393.64975088,214429.826402806,496172.986547737,32811.0095017138,1305274.29754488
